Nome do Curso                  ,CD_SUBGRUPO ,NM_SUBGRUPO                                              ,NU_PERGUNTA ,Pergunta                                                                                                                                                                        ,Ordem Opções ,Opção                  ,Porcentagem ,Respostas ,Total do Curso, Texto-template
ADMINISTRACAO                  ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          1 ,1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?                                                                                                    ,        5778 ,Ótimo                  ,"17,0"      ,        8 ,            47
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         15 ,1.15- A quantidade de conteúdo nas aulas síncronas foi:                                                                                                                         ,        5958 ,Suficiente             ,"73,3"      ,       22 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         15 ,1.15- A quantidade de conteúdo nas aulas síncronas foi:                                                                                                                         ,        5960 ,Excessivo              ,"13,3"      ,        4 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         15 ,1.15- A quantidade de conteúdo nas aulas síncronas foi:                                                                                                                         ,        5962 ,NSI                    ,"13,3"      ,        4 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         16 ,1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?                                             ,        5968 ,"Sim, suficiente"      ,"70,0"      ,       21 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         16 ,1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?                                             ,        5969 ,"Não, insuficiente"    ,"26,7"      ,        8 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         16 ,1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?                                             ,        5987 ,"Não, excedeu"         ,"3,3"       ,        1 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         17 ,"1.17- O tempo de correção das provas e o retorno para os alunos, foi corente?"                                                                                                 ,        5986 ,"Sim, no prazo"        ,"66,7"      ,       20 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         17 ,"1.17- O tempo de correção das provas e o retorno para os alunos, foi corente?"                                                                                                 ,        5988 ,"Não, demorou"         ,"33,3"      ,       10 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         18 ,"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?"                                                                                 ,        5972 ,Não solicitei          ,"33,3"      ,       10 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         18 ,"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?"                                                                                 ,        5983 ,Sim                    ,"60,0"      ,       18 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         18 ,"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?"                                                                                 ,        5985 ,Não                    ,"6,7"       ,        2 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         19 ,1.19- Foi necessária a sua presença fora da sua residência para a realização de atividades ou de avaliações periódicas?                                                         ,        5982 ,Sim                    ,"23,3"      ,        7 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         19 ,1.19- Foi necessária a sua presença fora da sua residência para a realização de atividades ou de avaliações periódicas?                                                         ,        5984 ,Não                    ,"76,7"      ,       23 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         20 ,"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?"                                                                                  ,        5974 ,"Sim, 10 a 20 min."    ,"70,0"      ,       21 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         20 ,"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?"                                                                                  ,        5975 ,"Sim, + de 20min"      ,"3,3"       ,        1 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         20 ,"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?"                                                                                  ,        5976 ,Não houve intervalo    ,"26,7"      ,        8 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         21 ,"1.21-  Nas aulas síncronas, com o mesmo professor, foi realizado intervalo entre as aulas?"                                                                                    ,        5979 ,"Sim, + de 20min"      ,"3,3"       ,        1 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         21 ,"1.21-  Nas aulas síncronas, com o mesmo professor, foi realizado intervalo entre as aulas?"                                                                                    ,        5980 ,Não houve intervalo    ,"6,7"       ,        2 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         21 ,"1.21-  Nas aulas síncronas, com o mesmo professor, foi realizado intervalo entre as aulas?"                                                                                    ,        5981 ,"Sim, 10 a 20 min."    ,"90,0"      ,       27 ,            30
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          1 ,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?"     ,        5760 ,Ótimo                  ,"5,0"       ,        1 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          1 ,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?"     ,        5761 ,Bom                    ,"5,0"       ,        1 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          1 ,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?"     ,        5852 ,Não tive atendim.      ,"5,0"       ,        1 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          1 ,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?"     ,        5854 ,Regular                ,"5,0"       ,        1 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          1 ,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?"     ,        5855 ,Não necessito          ,"80,0"      ,       16 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          2 ,2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?                                                                                            ,        5856 ,Bom                    ,"65,0"      ,       13 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          2 ,2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?                                                                                            ,        5858 ,Regular                ,"5,0"       ,        1 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          2 ,2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?                                                                                            ,        5937 ,Ótimo                  ,"30,0"      ,        6 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          3 ,"2.03- Para sua aprendizagem, você considera mais adequado atividades:"                                                                                                         ,        5774 ,Somente síncronas      ,"5,0"       ,        1 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          3 ,"2.03- Para sua aprendizagem, você considera mais adequado atividades:"                                                                                                         ,        5861 ,Ambas                  ,"90,0"      ,       18 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          3 ,"2.03- Para sua aprendizagem, você considera mais adequado atividades:"                                                                                                         ,        5862 ,Não sei avaliar        ,"5,0"       ,        1 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          4 ,"2.04- Neste período de isolamento social, você está precisando acompanhar/cuidar de familiares?"                                                                               ,        5935 ,Sim                    ,"40,0"      ,        8 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          4 ,"2.04- Neste período de isolamento social, você está precisando acompanhar/cuidar de familiares?"                                                                               ,        5936 ,Não                    ,"60,0"      ,       12 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          5 ,2.05- Você solicitou o empréstimo de equipamento(s) de tecnologia(s) e/ou dispositivo de dados de internet disponibilizado pelos editais do Projeto de Inclusão Digital da UEM? ,        6353 ,Sim                    ,"10,0"      ,        2 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        173 ,II. Informações sobre Atividades de Ensino               ,          5 ,2.05- Você solicitou o empréstimo de equipamento(s) de tecnologia(s) e/ou dispositivo de dados de internet disponibilizado pelos editais do Projeto de Inclusão Digital da UEM? ,        6354 ,Não                    ,"90,0"      ,       18 ,            20
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          1 ,3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?                                                                                      ,        5800 ,Ótimo                  ,"11,1"      ,        2 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          1 ,3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?                                                                                      ,        5801 ,Bom                    ,"38,9"      ,        7 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          1 ,3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?                                                                                      ,        5922 ,Regular                ,"38,9"      ,        7 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          1 ,3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?                                                                                      ,        5923 ,Ruim                   ,"11,1"      ,        2 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          2 ,3.02- Como você avalia a sua atenção nas aulas síncronas?                                                                                                                       ,        5802 ,Ótimo                  ,"5,6"       ,        1 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          2 ,3.02- Como você avalia a sua atenção nas aulas síncronas?                                                                                                                       ,        5803 ,Bom                    ,"16,7"      ,        3 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          2 ,3.02- Como você avalia a sua atenção nas aulas síncronas?                                                                                                                       ,        5925 ,Regular                ,"66,7"      ,       12 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          2 ,3.02- Como você avalia a sua atenção nas aulas síncronas?                                                                                                                       ,        5926 ,Ruim                   ,"11,1"      ,        2 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          3 ,3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?                                                                                      ,        5805 ,Bom                    ,"27,8"      ,        5 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          3 ,3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?                                                                                      ,        5928 ,Regular                ,"50,0"      ,        9 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          3 ,3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?                                                                                      ,        5929 ,Ruim                   ,"11,1"      ,        2 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        175 ,III. Autoavaliação                                       ,          3 ,3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?                                                                                      ,        5930 ,Péssimo                ,"11,1"      ,        2 ,            18
ENGENHARIA AMBIENTAL-CAU       ,        177 ,IV. Avaliação do Instrumento                             ,          1 ,4.01- Como você avalia este Instrumento de Consulta?                                                                                                                            ,        5846 ,Ótimo.                 ,"12,5"      ,        2 ,            16
ENGENHARIA AMBIENTAL-CAU       ,        177 ,IV. Avaliação do Instrumento                             ,          1 ,4.01- Como você avalia este Instrumento de Consulta?                                                                                                                            ,        5847 ,Bom.                   ,"81,3"      ,       13 ,            16
ENGENHARIA AMBIENTAL-CAU       ,        177 ,IV. Avaliação do Instrumento                             ,          1 ,4.01- Como você avalia este Instrumento de Consulta?                                                                                                                            ,        5848 ,Regular.               ,"6,3"       ,        1 ,            16
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          1 ,1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?                                                                                                    ,        5778 ,Ótimo                  ,"11,9"      ,       26 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          1 ,1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?                                                                                                    ,        5779 ,Bom                    ,"43,1"      ,       94 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          1 ,1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?                                                                                                    ,        5780 ,Regular                ,"37,6"      ,       82 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          1 ,1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?                                                                                                    ,        5781 ,Ruim                   ,"4,1"       ,        9 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          1 ,1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?                                                                                                    ,        5863 ,Péssimo                ,"1,4"       ,        3 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          1 ,1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?                                                                                                    ,        5864 ,NSI                    ,"1,8"       ,        4 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          2 ,"1.02- Como você avalia a organização da disciplina no Classroom (clareza, acessibilidade, entendimento)?"                                                                      ,        5782 ,Ótimo                  ,"26,6"      ,       58 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          2 ,"1.02- Como você avalia a organização da disciplina no Classroom (clareza, acessibilidade, entendimento)?"                                                                      ,        5783 ,Bom                    ,"49,1"      ,      107 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          2 ,"1.02- Como você avalia a organização da disciplina no Classroom (clareza, acessibilidade, entendimento)?"                                                                      ,        5784 ,Regular                ,"18,3"      ,       40 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          2 ,"1.02- Como você avalia a organização da disciplina no Classroom (clareza, acessibilidade, entendimento)?"                                                                      ,        5785 ,Ruim                   ,"5,0"       ,       11 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          2 ,"1.02- Como você avalia a organização da disciplina no Classroom (clareza, acessibilidade, entendimento)?"                                                                      ,        5786 ,Péssimo                ,"0,9"       ,        2 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          3 ,1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?                                                                        ,        5788 ,Ótimo                  ,"8,3"       ,       18 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          3 ,1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?                                                                        ,        5789 ,Bom                    ,"41,7"      ,       91 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          3 ,1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?                                                                        ,        5790 ,Regular                ,"39,4"      ,       86 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          3 ,1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?                                                                        ,        5865 ,Ruim                   ,"6,4"       ,       14 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          3 ,1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?                                                                        ,        5866 ,Péssimo                ,"4,1"       ,        9 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          4 ,1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?                                                                        ,        5791 ,Ótimo                  ,"7,3"       ,       16 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          4 ,1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?                                                                        ,        5792 ,Bom                    ,"42,2"      ,       92 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          4 ,1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?                                                                        ,        5793 ,Regular                ,"37,2"      ,       81 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          4 ,1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?                                                                        ,        5868 ,Ruim                   ,"10,1"      ,       22 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          4 ,1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?                                                                        ,        5869 ,Péssimo                ,"3,2"       ,        7 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          5 ,1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?                                                                                             ,        5794 ,Ótimo                  ,"27,1"      ,       59 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          5 ,1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?                                                                                             ,        5795 ,Bom                    ,"50,0"      ,      109 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          5 ,1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?                                                                                             ,        5796 ,Regular                ,"19,3"      ,       42 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          5 ,1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?                                                                                             ,        5797 ,Ruim                   ,"3,2"       ,        7 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          5 ,1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?                                                                                             ,        5799 ,NSI                    ,"0,5"       ,        1 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          6 ,1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?                                                                                             ,        5871 ,Ótimo                  ,"8,3"       ,       18 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          6 ,1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?                                                                                             ,        5872 ,Bom                    ,"33,0"      ,       72 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          6 ,1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?                                                                                             ,        5873 ,Regular                ,"42,2"      ,       92 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          6 ,1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?                                                                                             ,        5874 ,Ruim                   ,"12,8"      ,       28 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          6 ,1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?                                                                                             ,        5875 ,Péssimo                ,"3,7"       ,        8 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          7 ,1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?                                                                             ,        5876 ,Ótimo                  ,"16,5"      ,       36 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          7 ,1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?                                                                             ,        5877 ,Bom                    ,"40,8"      ,       89 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          7 ,1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?                                                                             ,        5878 ,Regular                ,"23,9"      ,       52 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          7 ,1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?                                                                             ,        5879 ,Ruim                   ,"12,4"      ,       27 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          7 ,1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?                                                                             ,        5880 ,Péssimo                ,"4,6"       ,       10 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          7 ,1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?                                                                             ,        5917 ,NSI                    ,"1,8"       ,        4 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          8 ,1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?                                                                                      ,        5881 ,Ótimo                  ,"11,0"      ,       24 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          8 ,1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?                                                                                      ,        5882 ,Bom                    ,"43,1"      ,       94 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          8 ,1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?                                                                                      ,        5883 ,Regular                ,"28,9"      ,       63 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          8 ,1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?                                                                                      ,        5884 ,Ruim                   ,"7,8"       ,       17 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          8 ,1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?                                                                                      ,        5885 ,Péssimo                ,"8,7"       ,       19 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          8 ,1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?                                                                                      ,        5918 ,NSI                    ,"0,5"       ,        1 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          9 ,1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?                     ,        5886 ,Ótimo                  ,"7,8"       ,       17 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          9 ,1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?                     ,        5887 ,Bom                    ,"37,6"      ,       82 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          9 ,1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?                     ,        5888 ,Regular                ,"34,4"      ,       75 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          9 ,1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?                     ,        5889 ,Ruim                   ,"15,6"      ,       34 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          9 ,1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?                     ,        5890 ,Péssimo                ,"4,1"       ,        9 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,          9 ,1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?                     ,        5919 ,NSI                    ,"0,5"       ,        1 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         10 ,1.10- Como você avalia a carga horária destinada à disciplina?                                                                                                                  ,        5891 ,Excessiva              ,"22,9"      ,       50 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         10 ,1.10- Como você avalia a carga horária destinada à disciplina?                                                                                                                  ,        5892 ,Suficiente             ,"50,5"      ,      110 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         10 ,1.10- Como você avalia a carga horária destinada à disciplina?                                                                                                                  ,        5893 ,"Condizente, em parte" ,"24,8"      ,       54 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         10 ,1.10- Como você avalia a carga horária destinada à disciplina?                                                                                                                  ,        5894 ,Insuficiente           ,"1,4"       ,        3 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         10 ,1.10- Como você avalia a carga horária destinada à disciplina?                                                                                                                  ,        5920 ,NSI                    ,"0,5"       ,        1 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         11 ,1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?                                                                                    ,        5965 ,Sim                    ,"85,8"      ,      187 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         11 ,1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?                                                                                    ,        5966 ,Não                    ,"8,3"       ,       18 ,           218
ENGENHARIA CIVIL               ,        174 ,I. Avaliação discente sobre as disciplinas e os docentes ,         11 ,1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?                                                                                    ,        5967 ,NSI                    ,"6,0"       ,       13 ,           218
